"id","mechanic"
13122,"Hexagon Grid"
13122,"Modular Board"
13122,"Square Grid"
13122,"Tile Placement"
13122,"Trading"
528,"Grid Movement"
528,"Map Reduction"
528,"Set Collection"
272738,"Area Movement"
272738,"Card Play Conflict Resolution"
272738,"Hidden Movement"
272738,"Map Reduction"
272738,"Modular Board"
272738,"Player Elimination"
272738,"Secret Unit Deployment"
272738,"Team-Based Game"
272738,"Variable Player Powers"
328871,"Cooperative Game"
328871,"Follow"
328871,"Hand Management"
328871,"Income"
328871,"Simultaneous Action Selection"
328871,"Variable Player Powers"
6887,"Trick-taking"
187617,"Action Points"
187617,"Area Majority / Influence"
187617,"Area Movement"
187617,"Cooperative Game"
187617,"Dice Rolling"
187617,"Push Your Luck"
187617,"Simulation"
187617,"Solo / Solitaire Game"
187617,"Stat Check Resolution"
180511,"Action Points"
180511,"Auction/Bidding"
180511,"Card Drafting"
180511,"Solo / Solitaire Game"
1513,"Dice Rolling"
1513,"Hand Management"
1513,"Semi-Cooperative Game"
1513,"Simulation"
1513,"Variable Player Powers"
1513,"Voting"
180020,"Hand Management"
180020,"Set Collection"
180020,"Take That"
252929,"Drafting"
252929,"Tile Placement"
252929,"Turn Order: Progressive"
132372,"Hand Management"
132372,"Set Collection"
132372,"Take That"
155873,"Auction: Turn Order Until Pass"
155873,"Income"
155873,"Market"
155873,"Network and Route Building"
34127,"Hand Management"
34127,"Memory"
34127,"Set Collection"
60,"Area Majority / Influence"
60,"Area Movement"
60,"Increase Value of Unchosen Resources"
60,"Variable Player Powers"
145639,"Push Your Luck"
145639,"Take That"
151022,"Card Drafting"
151022,"Deck Bag and Pool Building"
151022,"Hand Management"
151022,"Solo / Solitaire Game"
151022,"Take That"
9625,"Alliances"
9625,"Area Majority / Influence"
9625,"Area Movement"
9625,"Auction/Bidding"
9625,"Dice Rolling"
219215,"Hidden Roles"
219215,"Roles with Asymmetric Information"
219215,"Traitor Game"
219215,"Variable Player Powers"
219215,"Voting"
179172,"Card Drafting"
179172,"Hand Management"
179172,"Income"
179172,"Loans"
179172,"Set Collection"
179172,"Take That"
878,"Hand Management"
878,"Set Collection"
256,"Grid Movement"
256,"Map Addition"
256,"Modular Board"
256,"Pick-up and Deliver"
256,"Race"
3685,"Area Movement"
3685,"Campaign / Battle Card Driven"
3685,"Dice Rolling"
3685,"Hand Management"
3685,"Secret Unit Deployment"
3685,"Simulation"
3685,"Simultaneous Action Selection"
154458,"Action Points"
154458,"Hand Management"
154458,"Map Addition"
154458,"Modular Board"
154458,"Network and Route Building"
154458,"Pick-up and Deliver"
154458,"Tile Placement"
1339,"Area Movement"
1339,"Critical Hits and Failures"
1339,"Dice Rolling"
1339,"Events"
1339,"Grid Movement"
1339,"Role Playing"
1339,"Simulation"
1339,"Variable Player Powers"
217861,"Card Drafting"
217861,"Card Play Conflict Resolution"
217861,"Drafting"
217861,"End Game Bonuses"
217861,"Hand Management"
217861,"Secret Unit Deployment"
217861,"Simultaneous Action Selection"
217861,"Tech Trees / Tech Tracks"
21632,"Card Drafting"
21632,"Dice Rolling"
21632,"Pattern Building"
1231,"Auction/Bidding"
1231,"Stacking and Balancing"
103,"Dice Rolling"
103,"Minimap Resolution"
103,"Player Elimination"
103,"Roll / Spin and Move"
103,"Secret Unit Deployment"
103,"Set Collection"
87890,"Card Drafting"
87890,"Loans"
87890,"Set Collection"
87890,"Worker Placement"
183880,"Area Majority / Influence"
183880,"Area Movement"
183880,"Campaign / Battle Card Driven"
183880,"Dice Rolling"
183880,"Hand Management"
183880,"Variable Player Powers"
65515,"Dice Rolling"
65515,"Hidden Movement"
65515,"Paper-and-Pencil"
65515,"Pick-up and Deliver"
65515,"Point to Point Movement"
65515,"Secret Unit Deployment"
65515,"Team-Based Game"
65515,"Variable Player Powers"
15,"Alliances"
15,"Hand Management"
15,"Negotiation"
15,"Variable Player Powers"
21441,"Area Majority / Influence"
21441,"Hand Management"
21441,"Modular Board"
36235,"Grid Movement"
36235,"Pattern Movement"
36235,"Tile Placement"
191051,"Area Movement"
191051,"Events"
191051,"Set Collection"
191051,"Take That"
191051,"Variable Set-up"
191051,"Worker Placement"
191051,"Worker Placement Different Worker Types"
986,"Hand Management"
986,"Set Collection"
22038,"Area Movement"
22038,"Auction/Bidding"
22038,"Campaign / Battle Card Driven"
22038,"Hexagon Grid"
22038,"Simultaneous Action Selection"
22038,"Turn Order: Random"
22038,"Voting"
6411,"Enclosure"
6411,"Hand Management"
6411,"Tile Placement"
35570,"Action Points"
35570,"Auction/Bidding"
35570,"Dice Rolling"
35570,"Time Track"
128996,"Area Majority / Influence"
128996,"Area Movement"
128996,"Campaign / Battle Card Driven"
128996,"Command Cards"
128996,"Dice Rolling"
128996,"Die Icon Resolution"
128996,"Team-Based Game"
128996,"Turn Order: Random"
128996,"Variable Player Powers"
38159,"Hidden Roles"
38159,"Player Elimination"
38159,"Role Playing"
38159,"Roles with Asymmetric Information"
38159,"Team-Based Game"
38159,"Traitor Game"
38159,"Voting"
1117,"Auction: Turn Order Until Pass"
1117,"Hand Management"
1117,"Memory"
1117,"Set Collection"
1117,"Simultaneous Action Selection"
1117,"Trading"
17025,"Hand Management"
119591,"Area Majority / Influence"
119591,"Auction/Bidding"
119591,"Card Drafting"
88408,"Card Drafting"
88408,"Deck Bag and Pool Building"
88408,"Hand Management"
88408,"Pattern Building"
88408,"Take That"
88408,"Variable Player Powers"
71671,"Action Points"
71671,"Cooperative Game"
71671,"Dice Rolling"
71671,"Set Collection"
71671,"Variable Player Powers"
3737,"Simulation"
180852,"Area Majority / Influence"
180852,"Commodity Speculation"
180852,"Dice Rolling"
180852,"Set Collection"
180852,"Variable Player Powers"
180852,"Worker Placement"
55600,"Card Drafting"
55600,"Contracts"
55600,"End Game Bonuses"
55600,"Modular Board"
55600,"Rondel"
55600,"Set Collection"
55600,"Tile Placement"
206931,"Dice Rolling"
206931,"Paper-and-Pencil"
206931,"Solo / Solitaire Game"
176558,"Role Playing"
176558,"Team-Based Game"
176558,"Variable Player Powers"
130176,"Betting and Bluffing"
130176,"Hand Management"
151004,"Area Majority / Influence"
151004,"Hand Management"
151004,"Take That"
151004,"Variable Player Powers"
29678,"Dice Rolling"
29678,"Modular Board"
29678,"Role Playing"
168679,"Deck Bag and Pool Building"
168679,"Push Your Luck"
168679,"Sudden Death Ending"
39339,"Action Points"
39339,"Connections"
39339,"Hand Management"
39339,"Network and Route Building"
39339,"Take That"
39339,"Variable Player Powers"
245476,"Hand Management"
245476,"Set Collection"
22825,"Action Points"
22825,"Dice Rolling"
22825,"Hand Management"
22825,"Hexagon Grid"
22825,"Modular Board"
22825,"Team-Based Game"
240196,"Cooperative Game"
240196,"Dice Rolling"
240196,"Grid Movement"
240196,"Legacy Game"
240196,"Modular Board"
240196,"Player Elimination"
240196,"Role Playing"
240196,"Storytelling"
240196,"Tile Placement"
240196,"Traitor Game"
72225,"Area Majority / Influence"
72225,"Card Drafting"
72225,"Semi-Cooperative Game"
72225,"Solo / Solitaire Game"
72225,"Worker Placement"
227224,"Area Majority / Influence"
227224,"Dice Rolling"
227224,"End Game Bonuses"
227224,"Relative Movement"
227224,"Rondel"
227224,"Solo / Solitaire Game"
227224,"Victory Points as a Resource"
227224,"Worker Placement"
227224,"Worker Placement with Dice Workers"
176083,"Auction/Bidding"
176083,"Dice Rolling"
176083,"Die Icon Resolution"
176083,"End Game Bonuses"
176083,"Player Elimination"
176083,"Push Your Luck"
176083,"Selection Order Bid"
176083,"Solo / Solitaire Game"
211534,"Action Points"
211534,"Hand Management"
211534,"Player Elimination"
211534,"Set Collection"
211534,"Take That"
2165,"Card Drafting"
2165,"Deck Construction"
2165,"Hand Management"
2165,"Variable Player Powers"
943,"Pattern Building"
158275,"Deck Bag and Pool Building"
158275,"Dice Rolling"
205610,"Card Drafting"
205610,"Grid Movement"
205610,"Set Collection"
18866,"Dice Rolling"
18866,"Grid Movement"
18866,"Hand Management"
18866,"Pattern Building"
26566,"Auction/Bidding"
26566,"Auction: Fixed Placement"
26566,"Constrained Bidding"
26566,"Income"
26566,"Loans"
175199,"Follow"
175199,"Hand Management"
175199,"Set Collection"
175199,"Team-Based Game"
175199,"Variable Phase Order"
226522,"Cooperative Game"
4396,"Hand Management"
4396,"Race"
131287,"Area Majority / Influence"
131287,"Dice Rolling"
131287,"Moving Multiple Units"
131287,"Pick-up and Deliver"
131287,"Point to Point Movement"
131287,"Slide/Push"
131287,"Stock Holding"
131287,"Worker Placement"
192836,"Area Movement"
192836,"Card Drafting"
192836,"Hand Management"
192836,"Modular Board"
192836,"Tile Placement"
192836,"Worker Placement"
34084,"Hand Management"
34084,"Simultaneous Action Selection"
2163,"Action Points"
2163,"Dice Rolling"
2163,"Grid Movement"
2163,"Modular Board"
37196,"Flicking"
329465,"Card Drafting"
329465,"Dice Rolling"
329465,"End Game Bonuses"
329465,"Hand Management"
329465,"Solo / Solitaire Game"
329465,"Take That"
329465,"Variable Player Powers"
154386,"Area Majority / Influence"
154386,"Card Drafting"
154386,"Hand Management"
154386,"Modular Board"
154386,"Simultaneous Action Selection"
154386,"Variable Set-up"
235488,"Action Points"
235488,"Dice Rolling"
235488,"Set Collection"
131646,"Commodity Speculation"
131646,"Dice Rolling"
131646,"Pick-up and Deliver"
131646,"Point to Point Movement"
131646,"Roll / Spin and Move"
131646,"Variable Set-up"
174785,"Area Movement"
174785,"Dice Rolling"
174785,"Set Collection"
174785,"Trading"
174785,"Variable Player Powers"
4491,"Action Points"
4491,"Area Majority / Influence"
4491,"Hand Management"
4491,"Point to Point Movement"
4491,"Variable Player Powers"
256730,"Action Drafting"
256730,"Commodity Speculation"
256730,"Contracts"
256730,"End Game Bonuses"
256730,"Market"
256730,"Network and Route Building"
256730,"Tile Placement"
256730,"Turn Order: Claim Action"
17392,"Campaign / Battle Card Driven"
17392,"Dice Rolling"
17392,"Events"
17392,"Hand Management"
17392,"Point to Point Movement"
17392,"Scenario / Mission / Campaign Game"
17392,"Simulation"
17392,"Variable Player Powers"
17392,"Variable Set-up"
297030,"Action Drafting"
297030,"Drafting"
297030,"Income"
297030,"Pattern Building"
297030,"Turn Order: Stat-Based"
297030,"Variable Set-up"
95103,"Area Movement"
95103,"Cooperative Game"
95103,"Dice Rolling"
95103,"Pick-up and Deliver"
95103,"Push Your Luck"
95103,"Roll / Spin and Move"
95103,"Variable Player Powers"
197831,"Cooperative Game"
197831,"Deck Bag and Pool Building"
197831,"Dice Rolling"
197831,"Grid Movement"
197831,"Modular Board"
197831,"Role Playing"
197831,"Solo / Solitaire Game"
197831,"Variable Player Powers"
195043,"Memory"
195043,"Player Elimination"
195043,"Push Your Luck"
230244,"Bias"
230244,"Dice Rolling"
230244,"Hand Management"
230244,"Slide/Push"
230244,"Solo / Solitaire Game"
230244,"Tile Placement"
230244,"Variable Set-up"
230244,"Worker Placement with Dice Workers"
30645,"Area Majority / Influence"
30645,"Auction/Bidding"
30645,"Auction: Sealed Bid"
30645,"Catch the Leader"
30645,"Variable Player Powers"
118063,"Dice Rolling"
118063,"Hand Management"
118063,"Modular Board"
118063,"Push Your Luck"
118063,"Simultaneous Action Selection"
195544,"Card Drafting"
195544,"Set Collection"
115,"Dice Rolling"
115,"Hand Management"
115,"Roll / Spin and Move"
115,"Set Collection"
115,"Take That"
290236,"Card Drafting"
290236,"Hand Management"
290236,"Increase Value of Unchosen Resources"
290236,"Layering"
290236,"Set Collection"
290236,"Solo / Solitaire Game"
231581,"Action Retrieval"
231581,"Cooperative Game"
231581,"Hexagon Grid"
231581,"Network and Route Building"
231581,"Solo / Solitaire Game"
231581,"Sudden Death Ending"
231581,"Time Track"
134453,"Card Drafting"
134453,"Set Collection"
204836,"Cooperative Game"
204836,"Deduction"
204836,"Elapsed Real Time Ending"
243,"Critical Hits and Failures"
243,"Dice Rolling"
243,"Grid Movement"
243,"Hexagon Grid"
243,"Interrupts"
243,"Line of Sight"
243,"Modular Board"
243,"Movement Points"
243,"Ratio / Combat Results Table"
243,"Scenario / Mission / Campaign Game"
243,"Secret Unit Deployment"
243,"Simulation"
243,"Variable Player Powers"
243,"Variable Set-up"
245643,"Dice Rolling"
245643,"Hand Management"
245643,"Modular Board"
245643,"Race"
245643,"Roll / Spin and Move"
245643,"Set Collection"
245643,"Track Movement"
146791,"Cooperative Game"
146791,"Dice Rolling"
146791,"Grid Movement"
146791,"Modular Board"
146791,"Role Playing"
146791,"Variable Player Powers"
205597,"Hand Management"
205597,"Simultaneous Action Selection"
41010,"Enclosure"
41010,"Modular Board"
41010,"Tile Placement"
314040,"Action Points"
314040,"Cooperative Game"
314040,"Hand Management"
314040,"Legacy Game"
314040,"Point to Point Movement"
314040,"Set Collection"
314040,"Variable Player Powers"
117915,"Action Queue"
117915,"Auction/Bidding"
117915,"Hand Management"
117915,"Map Deformation"
117915,"Set Collection"
117915,"Worker Placement"
172047,"Area Majority / Influence"
172047,"Area Movement"
172047,"Dice Rolling"
172047,"Interrupts"
172047,"Modular Board"
172047,"Team-Based Game"
172047,"Variable Player Powers"
112138,"Action Points"
112138,"Card Drafting"
112138,"Dice Rolling"
112138,"Grid Movement"
112138,"Variable Player Powers"
270970,"Action Retrieval"
270970,"Contracts"
270970,"Increase Value of Unchosen Resources"
270970,"Set Collection"
270970,"Tile Placement"
270970,"Worker Placement"
17053,"Hand Management"
17053,"Memory"
17053,"Set Collection"
17053,"Take That"
99875,"Dice Rolling"
99875,"Push Your Luck"
99875,"Re-rolling and Locking"
99875,"Set Collection"
162286,"Deck Bag and Pool Building"
162286,"Hand Management"
162286,"Set Collection"
162286,"Tile Placement"
162286,"Variable Player Powers"
264241,"Area Majority / Influence"
264241,"Card Drafting"
264241,"Hand Management"
264241,"Set Collection"
244995,"Pattern Recognition"
8107,"Area Majority / Influence"
8107,"Area Movement"
8107,"Campaign / Battle Card Driven"
8107,"Dice Rolling"
8107,"Team-Based Game"
3307,"Action Points"
3307,"Action Queue"
3307,"Area Majority / Influence"
3307,"Area Movement"
3307,"Cube Tower"
3307,"Simultaneous Action Selection"
3307,"Variable Phase Order"
172933,"Dice Rolling"
172933,"Hand Management"
172933,"Set Collection"
39206,"Physical Removal"
244331,"Area Majority / Influence"
244331,"Chaining"
244331,"Connections"
244331,"End Game Bonuses"
244331,"Hexagon Grid"
244331,"Network and Route Building"
244331,"Score-and-Reset Game"
244331,"Set Collection"
244331,"Variable Set-up"
215341,"Deck Bag and Pool Building"
382,"Hidden Roles"
382,"Roll / Spin and Move"
204472,"Action Points"
204472,"Cooperative Game"
204472,"Dice Rolling"
204472,"Grid Movement"
204472,"Map Addition"
204472,"Modular Board"
204472,"Point to Point Movement"
204472,"Push Your Luck"
204472,"Tile Placement"
204472,"Variable Player Powers"
101785,"Cooperative Game"
101785,"Dice Rolling"
101785,"Push Your Luck"
101785,"Simultaneous Action Selection"
135382,"Cooperative Game"
135382,"Deck Bag and Pool Building"
135382,"Legacy Game"
135382,"Variable Player Powers"
159109,"Card Drafting"
159109,"Cooperative Game"
159109,"Deck Bag and Pool Building"
159109,"Variable Player Powers"
246684,"Action Queue"
246684,"Area Majority / Influence"
246684,"Layering"
246684,"Network and Route Building"
246684,"Simultaneous Action Selection"
246684,"Solo / Solitaire Game"
1410,"Roll / Spin and Move"
241451,"Card Drafting"
241451,"Cooperative Game"
241451,"Deck Bag and Pool Building"
241451,"Hand Management"
241451,"Legacy Game"
241451,"Solo / Solitaire Game"
241451,"Variable Phase Order"
241451,"Variable Player Powers"
165950,"Action Queue"
165950,"Hand Management"
165950,"Take That"
249,"Player Elimination"
249,"Simultaneous Action Selection"
249,"Voting"
340,"Hand Management"
340,"Ladder Climbing"
340,"Team-Based Game"
340,"Trick-taking"
144797,"Area Majority / Influence"
144797,"Modular Board"
144797,"Take That"
144797,"Variable Player Powers"
144797,"Worker Placement"
144797,"Worker Placement Different Worker Types"
129051,"Action Points"
481,"Area Majority / Influence"
481,"Dice Rolling"
481,"Hand Management"
481,"Modular Board"
481,"Track Movement"
481,"Turn Order: Auction"
551,"Command Cards"
551,"Dice Rolling"
551,"Hand Management"
551,"Hexagon Grid"
551,"Modular Board"
111341,"Auction/Bidding"
111341,"Card Drafting"
111341,"Mancala"
111341,"Modular Board"
111341,"Network and Route Building"
111341,"Tile Placement"
111341,"Variable Player Powers"
111341,"Variable Set-up"
178336,"Area Majority / Influence"
178336,"Card Drafting"
178336,"Set Collection"
67877,"Pattern Recognition"
67877,"Speed Matching"
128667,"Hand Management"
128667,"Team-Based Game"
128667,"Variable Player Powers"
106662,"Area Movement"
106662,"Card Drafting"
106662,"Modular Board"
106662,"Network and Route Building"
108784,"Card Drafting"
108784,"Deck Bag and Pool Building"
108784,"Hand Management"
181345,"Pattern Building"
181345,"Real-Time"
304420,"Market"
304420,"Point to Point Movement"
304420,"Set Collection"
304420,"Solo / Solitaire Game"
