"id","category"
36895,"Humor"
36895,"Movies / TV / Radio theme"
36895,"Trivia"
153113,"Miniatures"
153113,"Science Fiction"
153113,"Sports"
3273,"Adventure"
3273,"Fighting"
3273,"Party Game"
34098,"Medieval"
34098,"Wargame"
273164,"Bluffing"
273164,"Card Game"
273164,"City Building"
273164,"Civilization"
273164,"Deduction"
12501,"Post-Napoleonic"
12501,"Wargame"
89972,"Card Game"
89972,"Dice"
10272,"Pike and Shot"
10272,"Wargame"
39,"Bluffing"
39,"Fantasy"
39,"Novel-based"
5768,"Wargame"
5768,"World War II"
298166,"Animals"
298166,"Dice"
54239,"Action / Dexterity"
54239,"Electronic"
185028,"Educational"
185028,"Party Game"
185028,"Trivia"
283521,"Bluffing"
283521,"Card Game"
283521,"Deduction"
1468,"Party Game"
1468,"Trivia"
32670,"Card Game"
32670,"Dice"
1902,"Card Game"
1902,"Science Fiction"
2092,"Bluffing"
2092,"Fantasy"
256233,"Adventure"
256233,"Bluffing"
256233,"Card Game"
256233,"Negotiation"
5778,"American Civil War"
5778,"Civil War"
5778,"Wargame"
70597,"Bluffing"
70597,"Card Game"
70597,"Fantasy"
108737,"Aviation / Flight"
2910,"Card Game"
2910,"Political"
295478,"Dice"
295478,"Fantasy"
295478,"Humor"
8843,"Fighting"
8843,"Wargame"
8843,"World War II"
300148,"Spies/Secret Agents"
1082,"Abstract Strategy"
3528,"Economic"
3528,"Negotiation"
258302,"Animals"
258302,"Bluffing"
258302,"Card Game"
258302,"Mature / Adult"
258302,"Party Game"
1647,"Card Game"
4121,"Wargame"
4121,"World War II"
32885,"Abstract Strategy"
32885,"Card Game"
32885,"Educational"
3839,"Abstract Strategy"
144,"Negotiation"
169366,"Napoleonic"
169366,"Wargame"
12141,"American Civil War"
12141,"Wargame"
143780,"Card Game"
143780,"Horror"
143780,"Party Game"
143780,"Zombies"
152471,"Nautical"
152471,"Pirates"
152471,"Transportation"
235113,"Party Game"
235113,"Real-time"
235113,"Trivia"
383,"Animals"
383,"Dice"
383,"Racing"
383,"Sports"
148581,"Card Game"
148581,"Dice"
148581,"Horror"
148581,"Zombies"
4445,"Bluffing"
4445,"Card Game"
4445,"Memory"
7410,"Card Game"
7410,"Collectible Components"
7410,"Humor"
7410,"Medieval"
194392,"Wargame"
194392,"World War II"
188051,"Bluffing"
188051,"Card Game"
505,"Fantasy"
505,"Racing"
158445,"Adventure"
158445,"Educational"
158445,"Nautical"
158445,"Travel"
172410,"Dice"
172410,"Economic"
62214,"Napoleonic"
62214,"Wargame"
148074,"Card Game"
55031,"Card Game"
55031,"Sports"
113937,"Card Game"
113937,"Horror"
113937,"Novel-based"
2499,"Math"
3513,"Abstract Strategy"
3513,"Bluffing"
3513,"Deduction"
3513,"Electronic"
3513,"Memory"
3513,"Napoleonic"
3513,"Wargame"
20217,"Action / Dexterity"
20217,"Animals"
20217,"Childrens Game"
20217,"Dice"
1941,"Adventure"
1941,"Childrens Game"
1941,"Dice"
1941,"Pirates"
11093,"Age of Reason"
11093,"Wargame"
285125,"City Building"
285125,"Dice"
285125,"Fantasy"
285125,"Video Game Theme"
32465,"Childrens Game"
28298,"Abstract Strategy"
163482,"Card Game"
163482,"Negotiation"
163482,"Political"
163482,"Renaissance"
252542,"Ancient"
252542,"City Building"
252542,"Civilization"
252542,"Territory Building"
8121,"Movies / TV / Radio theme"
8121,"Science Fiction"
22910,"Card Game"
22910,"Collectible Components"
22910,"Fighting"
22910,"Movies / TV / Radio theme"
313274,"Dice"
280282,"Comic Book / Strip"
280282,"Dice"
280282,"Economic"
280282,"Party Game"
8056,"Aviation / Flight"
8056,"Nautical"
8056,"Wargame"
8056,"World War II"
4234,"Napoleonic"
4234,"Wargame"
29055,"Aviation / Flight"
29055,"Card Game"
29055,"Modern Warfare"
29055,"Vietnam War"
29055,"Wargame"
29415,"Bluffing"
29415,"Deduction"
29415,"Horror"
180644,"Bluffing"
180644,"Deduction"
180644,"Fantasy"
180644,"Medieval"
180644,"Negotiation"
180644,"Political"
255680,"Card Game"
255680,"Medieval"
1654,"Economic"
1654,"Trains"
91512,"Childrens Game"
60158,"Action / Dexterity"
60158,"Childrens Game"
60158,"Humor"
60158,"Party Game"
160614,"Action / Dexterity"
160614,"Party Game"
160614,"Real-time"
5541,"Wargame"
5541,"World War II"
5886,"Adventure"
5886,"Exploration"
5886,"Fantasy"
4217,"Ancient"
4217,"Wargame"
318556,"Card Game"
39939,"Age of Reason"
39939,"Wargame"
6363,"Economic"
6363,"Negotiation"
7184,"Action / Dexterity"
7184,"Dice"
7184,"Pirates"
6039,"American Civil War"
6039,"Civil War"
6039,"Wargame"
6976,"Wargame"
6976,"World War II"
298624,"Deduction"
298624,"Party Game"
22378,"Wargame"
22378,"World War II"
159633,"Comic Book / Strip"
159633,"Dice"
159633,"Party Game"
205544,"Animals"
205544,"Environmental"
205544,"Miniatures"
205544,"Nautical"
205544,"Transportation"
18011,"Abstract Strategy"
56410,"Card Game"
56410,"Party Game"
182982,"Age of Reason"
182982,"American Indian Wars"
182982,"Pike and Shot"
182982,"Wargame"
146596,"Party Game"
252712,"Abstract Strategy"
17654,"Economic"
17654,"Trains"
2284,"Deduction"
2284,"Math"
2284,"Print & Play"
213421,"Card Game"
213421,"Childrens Game"
181694,"Card Game"
181694,"Childrens Game"
181694,"Print & Play"
181694,"Puzzle"
181694,"Real-time"
8626,"Ancient"
8626,"Wargame"
916,"Childrens Game"
916,"Memory"
916,"Nautical"
916,"Pirates"
8737,"Age of Reason"
8737,"Wargame"
275188,"Animals"
275188,"Number"
275188,"Print & Play"
275188,"Puzzle"
6251,"Wargame"
6251,"World War II"
206463,"American West"
206463,"Deduction"
179548,"Ancient"
179548,"Number"
179548,"Print & Play"
77344,"Dice"
77344,"Nautical"
77344,"Racing"
3932,"Abstract Strategy"
1130,"Bluffing"
1130,"Fighting"
561,"Nautical"
561,"Negotiation"
561,"Pirates"
7106,"Religious"
344258,"Abstract Strategy"
344258,"Murder/Mystery"
1699,"Adventure"
1699,"Economic"
1699,"Exploration"
1699,"Fighting"
1699,"Print & Play"
1699,"Science Fiction"
1699,"Transportation"
2666,"Pike and Shot"
2666,"Religious"
2666,"Renaissance"
2666,"Wargame"
298309,"Abstract Strategy"
298309,"Fantasy"
31198,"Nautical"
31198,"Wargame"
31198,"World War II"
5172,"Wargame"
5172,"World War II"
196698,"Card Game"
196698,"Fantasy"
196698,"Fighting"
234673,"Civil War"
234673,"Wargame"
234673,"World War I"
3561,"Ancient"
3561,"Nautical"
3561,"Wargame"
143680,"Bluffing"
143680,"Card Game"
233996,"Political"
15031,"Action / Dexterity"
15031,"Animals"
15031,"Childrens Game"
15031,"Nautical"
8815,"Bluffing"
8815,"Humor"
8815,"Party Game"
131387,"Abstract Strategy"
26138,"Adventure"
26138,"Exploration"
26138,"Fantasy"
26138,"Fighting"
26138,"Maze"
26138,"Miniatures"
225976,"Ancient"
337627,"Civilization"
337627,"Economic"
337627,"Science Fiction"
337627,"Space Exploration"
5751,"Wargame"
5751,"World War II"
9833,"Medieval"
9833,"Wargame"
129290,"Card Game"
129290,"Horror"
129290,"Humor"
129290,"Movies / TV / Radio theme"
129290,"Print & Play"
249289,"Card Game"
249289,"Real-time"
34390,"Action / Dexterity"
34390,"Collectible Components"
34390,"Fighting"
34390,"Miniatures"
34390,"Science Fiction"
6047,"Wargame"
2161,"Exploration"
2161,"Fighting"
2161,"Horror"
2161,"Miniatures"
2161,"Science Fiction"
220975,"Sports"
276337,"Napoleonic"
276337,"Wargame"
848,"Party Game"
848,"Real-time"
264295,"Childrens Game"
264295,"Fantasy"
264295,"Memory"
97683,"Economic"
97683,"Trains"
97683,"Transportation"
299933,"Action / Dexterity"
299933,"Dice"
316624,"Deduction"
316624,"Science Fiction"
221408,"Bluffing"
221408,"Card Game"
139779,"Animals"
139779,"Card Game"
139779,"Memory"
171708,"Korean War"
171708,"Modern Warfare"
171708,"Wargame"
139807,"Adventure"
139807,"Exploration"
139807,"Travel"
88931,"Word Game"
4119,"Dice"
4119,"Real-time"
274548,"Medieval"
274548,"Territory Building"
256572,"Adventure"
256572,"Comic Book / Strip"
256572,"Fighting"
256572,"Zombies"
136279,"Dice"
136279,"Word Game"
101335,"Card Game"
101335,"Real-time"
101335,"Word Game"
2918,"Card Game"
2918,"Collectible Components"
2918,"Wargame"
2918,"World War II"
51197,"Abstract Strategy"
51197,"Animals"
11060,"Wargame"
11060,"World War II"
768,"Medieval"
31936,"Dice"
31936,"Travel"
5244,"Fighting"
5244,"Movies / TV / Radio theme"
5244,"Science Fiction"
103236,"Action / Dexterity"
103236,"Card Game"
103236,"Real-time"
169984,"Adventure"
169984,"Card Game"
169984,"Puzzle"
169984,"Science Fiction"
189434,"Educational"
189434,"Party Game"
189434,"Science Fiction"
208700,"Card Game"
208700,"Fighting"
208700,"Wargame"
208700,"World War II"
237792,"Abstract Strategy"
237792,"Number"
4646,"Aviation / Flight"
4646,"Miniatures"
4646,"Print & Play"
4646,"Science Fiction"
4646,"Wargame"
4967,"Ancient"
4967,"Wargame"
2709,"Fantasy"
2709,"Wargame"
262310,"Fantasy"
262310,"Puzzle"
22476,"Card Game"
22476,"Collectible Components"
22476,"Fighting"
22476,"Video Game Theme"
647,"Card Game"
647,"Fantasy"
202096,"Collectible Components"
202096,"Comic Book / Strip"
202096,"Dice"
202096,"Fighting"
17925,"Bluffing"
17925,"Card Game"
17925,"Educational"
17925,"Humor"
17925,"Party Game"
17925,"Trivia"
3004,"Abstract Strategy"
3004,"Dice"
313536,"Card Game"
258135,"Adventure"
258135,"Dice"
258135,"Fantasy"
258135,"Miniatures"
5410,"Wargame"
5410,"World War I"
224664,"Card Game"
224664,"Humor"
224664,"Mafia"
224664,"Negotiation"
239877,"Card Game"
239877,"Fantasy"
163242,"Card Game"
163242,"Comic Book / Strip"
37382,"Economic"
37382,"Negotiation"
28944,"Economic"
28944,"Industry / Manufacturing"
28944,"Trains"
28944,"Transportation"
154,"American West"
154,"Card Game"
154,"Economic"
154,"Trains"
154,"Transportation"
137348,"Card Game"
137348,"Party Game"
272636,"Bluffing"
8571,"Napoleonic"
8571,"Wargame"
20906,"Animals"
20906,"Card Game"
1171,"Card Game"
1171,"Math"
1171,"Number"
1171,"Puzzle"
1171,"Real-time"
172006,"Adventure"
172006,"Miniatures"
172006,"Science Fiction"
172006,"Space Exploration"
172006,"Territory Building"
270350,"Card Game"
270350,"Fantasy"
16873,"Economic"
293579,"Card Game"
42636,"Card Game"
42636,"Educational"
42636,"Party Game"
42636,"Puzzle"
42636,"Word Game"
151467,"Card Game"
151467,"Environmental"
56685,"Adventure"
56685,"Bluffing"
56685,"Exploration"
56685,"Fighting"
56685,"Travel"
1792,"Economic"
1792,"Exploration"
1792,"Novel-based"
1792,"Print & Play"
1792,"Science Fiction"
1792,"Wargame"
251519,"Abstract Strategy"
251519,"Nautical"
251519,"Science Fiction"
251519,"Space Exploration"
251519,"Territory Building"
268274,"Card Game"
268274,"Movies / TV / Radio theme"
268274,"Science Fiction"
381,"Card Game"
381,"Dice"
103843,"Fantasy"
13498,"Ancient"
13498,"Wargame"
153757,"Abstract Strategy"
153757,"Ancient"
24009,"Deduction"
24009,"Movies / TV / Radio theme"
24009,"Nautical"
24009,"Pirates"
156453,"Childrens Game"
156453,"Real-time"
72622,"Wargame"
72622,"World War II"
2487,"Deduction"
2487,"Memory"
2487,"Movies / TV / Radio theme"
2487,"Murder/Mystery"
23421,"Economic"
23421,"Trains"
23421,"Transportation"
5775,"Action / Dexterity"
5775,"Childrens Game"
5775,"Electronic"
5775,"Video Game Theme"
6660,"Abstract Strategy"
320446,"Ancient"
320446,"City Building"
20810,"Action / Dexterity"
20810,"Party Game"
21569,"Party Game"
21569,"Puzzle"
226506,"Miniatures"
226506,"Modern Warfare"
226506,"Movies / TV / Radio theme"
226506,"Vietnam War"
226506,"Wargame"
121295,"Deduction"
121295,"Fantasy"
121295,"Horror"
121295,"Negotiation"
12533,"Abstract Strategy"
21702,"Animals"
21702,"Card Game"
21702,"Childrens Game"
285570,"Deduction"
285570,"Word Game"
154008,"Dice"
94002,"Card Game"
94002,"Racing"
341284,"Dice"
341284,"Exploration"
341284,"Fantasy"
5488,"Modern Warfare"
5488,"Nautical"
5488,"Wargame"
99935,"Post-Napoleonic"
99935,"Wargame"
33599,"Action / Dexterity"
33599,"Childrens Game"
33599,"Nautical"
33599,"Pirates"
18876,"Wargame"
18876,"World War II"
28857,"Abstract Strategy"
28857,"Trains"
28857,"Transportation"
6038,"Wargame"
83117,"Dice"
83117,"Fantasy"
83117,"Medieval"
194079,"Card Game"
194079,"Real-time"
269573,"Dice"
235899,"Animals"
235899,"Humor"
235899,"Mafia"
144228,"Sports"
146864,"Dice"
146864,"Sports"
310888,"Abstract Strategy"
38866,"Exploration"
38866,"Transportation"
69175,"Action / Dexterity"
8658,"Economic"
8658,"Negotiation"
66603,"Card Game"
66603,"Dice"
66603,"Humor"
155314,"Action / Dexterity"
155314,"Party Game"
3077,"Economic"
3077,"Mature / Adult"
3077,"Maze"
3077,"Party Game"
3077,"Real-time"
268159,"Book"
268159,"Fantasy"
268159,"Miniatures"
268159,"Wargame"
235927,"Action / Dexterity"
235927,"Animals"
235927,"Card Game"
235927,"Childrens Game"
235927,"Prehistoric"
2094,"Childrens Game"
176193,"Animals"
176193,"Maze"
176193,"Nautical"
1907,"Movies / TV / Radio theme"
5248,"Card Game"
5248,"Fantasy"
5248,"Novel-based"
332686,"Economic"
332686,"Educational"
332686,"Negotiation"
332686,"Political"
7840,"Post-Napoleonic"
7840,"Wargame"
292811,"Card Game"
4342,"Wargame"
4342,"World War II"
18499,"Economic"
18499,"Nautical"
18499,"Renaissance"
289802,"Dice"
289802,"Puzzle"
177245,"Action / Dexterity"
177245,"Science Fiction"
216282,"Animals"
216282,"Card Game"
216282,"Party Game"
14423,"Childrens Game"
14423,"Educational"
14423,"Memory"
14423,"Movies / TV / Radio theme"
86406,"Science Fiction"
86406,"Wargame"
186442,"Trivia"
125022,"Abstract Strategy"
6540,"Miniatures"
6540,"Nautical"
6540,"Wargame"
6540,"World War I"
10831,"Racing"
10831,"Science Fiction"
12996,"Childrens Game"
12996,"Dice"
12996,"Educational"
6270,"Fighting"
6270,"Modern Warfare"
6270,"Political"
6270,"Wargame"
206274,"Bluffing"
206274,"Card Game"
206274,"Party Game"
333553,"Card Game"
182259,"Fantasy"
182259,"Horror"
4276,"American Civil War"
4276,"Post-Napoleonic"
4276,"Wargame"
172064,"Childrens Game"
133620,"Dice"
5065,"Action / Dexterity"
5065,"Sports"
148940,"Card Game"
148940,"Fantasy"
247963,"Bluffing"
247963,"Fantasy"
247963,"Medieval"
242879,"Card Game"
242879,"Economic"
242879,"Negotiation"
242879,"Political"
8970,"American West"
8970,"Animals"
8970,"Educational"
6406,"Ancient"
6406,"Nautical"
6406,"Wargame"
3276,"Action / Dexterity"
156945,"Card Game"
156945,"Economic"
156945,"Sports"
42881,"Wargame"
42881,"World War I"
245206,"Card Game"
245206,"Movies / TV / Radio theme"
245206,"Science Fiction"
245206,"Territory Building"
109922,"Wargame"
109922,"World War II"
4241,"Wargame"
4241,"World War I"
92177,"Card Game"
92177,"Party Game"
92177,"Word Game"
188885,"Economic"
188885,"Industry / Manufacturing"
188885,"Renaissance"
4252,"Wargame"
4252,"World War II"
20053,"Wargame"
20053,"World War II"
227582,"Card Game"
227582,"Dice"
227582,"Fantasy"
227582,"Horror"
227582,"Miniatures"
227582,"Mythology"
227582,"Novel-based"
227582,"Territory Building"
177048,"Card Game"
177048,"Humor"
236650,"Modern Warfare"
236650,"Wargame"
1247,"Card Game"
1247,"Mafia"
7255,"Wargame"
7255,"World War II"
3482,"Economic"
3482,"Fantasy"
3482,"Humor"
140236,"Abstract Strategy"
140236,"Puzzle"
42361,"Adventure"
42361,"Dice"
42361,"Fantasy"
42361,"Fighting"
42361,"Maze"
42361,"Print & Play"
42361,"Puzzle"
32245,"Economic"
32245,"Negotiation"
32245,"Post-Napoleonic"
252432,"Animals"
252432,"Childrens Game"
252432,"Deduction"
252432,"Humor"
556,"Animals"
556,"Card Game"
556,"Childrens Game"
172465,"Horror"
172465,"Medical"
172465,"Video Game Theme"
90919,"Bluffing"
90919,"Card Game"
191135,"Animals"
191135,"Card Game"
191135,"Environmental"
191135,"Territory Building"
220478,"Animals"
220478,"Card Game"
220478,"Humor"
220478,"Party Game"
21324,"Abstract Strategy"
39704,"Card Game"
39704,"Print & Play"
183402,"Action / Dexterity"
183402,"Childrens Game"
183402,"Space Exploration"
4500,"Post-Napoleonic"
4500,"Wargame"
8757,"Modern Warfare"
8757,"Wargame"
10262,"Wargame"
260238,"Card Game"
260238,"Fantasy"
174988,"Card Game"
174988,"Word Game"
301011,"Party Game"
18464,"Animals"
18464,"Childrens Game"
18464,"Memory"
8327,"Ancient"
8327,"Medieval"
8327,"Wargame"
193488,"Aviation / Flight"
18498,"Action / Dexterity"
18498,"Animals"
18498,"Childrens Game"
18498,"Puzzle"
35254,"Economic"
35254,"Movies / TV / Radio theme"
35254,"Negotiation"
193725,"Book"
193725,"Miniatures"
193725,"Nautical"
193725,"Pike and Shot"
193725,"Pirates"
193725,"Wargame"
7051,"Wargame"
7051,"World War II"
8393,"Economic"
8393,"Negotiation"
20050,"Card Game"
20050,"Horror"
20050,"Memory"
20050,"Novel-based"
6610,"Party Game"
6610,"Word Game"
187550,"Card Game"
187550,"Party Game"
204601,"Modern Warfare"
222885,"Card Game"
5733,"Book"
5733,"Fighting"
5733,"Movies / TV / Radio theme"
5733,"Science Fiction"
295571,"Card Game"
295571,"Pirates"
295571,"Puzzle"
295571,"Real-time"
71402,"Action / Dexterity"
23292,"Card Game"
23292,"Fantasy"
23292,"Number"
136238,"Party Game"
342210,"Deduction"
267377,"Wargame"
267377,"World War II"
136890,"Age of Reason"
136890,"Wargame"
6210,"Deduction"
6210,"Educational"
6210,"Environmental"
6210,"Exploration"
6210,"Travel"
6210,"Trivia"
182049,"Action / Dexterity"
182049,"Card Game"
182049,"Party Game"
21703,"Abstract Strategy"
135812,"Abstract Strategy"
135812,"Dice"
135812,"Puzzle"
175263,"Abstract Strategy"
175263,"Animals"
175263,"Dice"
175263,"Number"
22666,"Medieval"
23695,"Childrens Game"
23695,"Educational"
56022,"Dice"
56022,"Horror"
56022,"Print & Play"
56022,"Zombies"
7712,"Deduction"
246355,"Puzzle"
137201,"Card Game"
137201,"Fantasy"
137201,"Humor"
40507,"Card Game"
40507,"Childrens Game"
195163,"Card Game"
268952,"Action / Dexterity"
268952,"Childrens Game"
268952,"Party Game"
291855,"Animals"
291855,"Card Game"
291855,"Educational"
291855,"Environmental"
11160,"Educational"
11160,"Memory"
11160,"Murder/Mystery"
11160,"Negotiation"
195353,"Wargame"
195353,"World War II"
32288,"Card Game"
86542,"Animals"
86542,"Childrens Game"
86542,"Deduction"
86542,"Memory"
4291,"Wargame"
4291,"World War II"
256939,"Aviation / Flight"
256939,"Wargame"
256939,"World War I"
184207,"Card Game"
184207,"Medieval"
145470,"Card Game"
145470,"Mafia"
145470,"Negotiation"
82976,"Adventure"
82976,"Economic"
54559,"Card Game"
54559,"Mythology"
1208,"Trains"
183360,"Card Game"
183360,"Fantasy"
4893,"Adventure"
4893,"Childrens Game"
4893,"Movies / TV / Radio theme"
4893,"Science Fiction"
23870,"Wargame"
23870,"World War II"
9619,"Bluffing"
9619,"Card Game"
9619,"Party Game"
9619,"Word Game"
117908,"Farming"
38337,"Card Game"
38337,"Humor"
38337,"Political"
264638,"City Building"
126168,"Card Game"
126168,"Science Fiction"
258070,"Adventure"
258070,"Fantasy"
258070,"Novel-based"
2099,"Card Game"
238700,"Card Game"
238700,"Medieval"
21634,"Dice"
193912,"Horror"
23657,"Childrens Game"
23657,"Dice"
23657,"Pirates"
275214,"Bluffing"
275214,"Card Game"
275214,"Negotiation"
268252,"Deduction"
268252,"Party Game"
268252,"Trivia"
91831,"Abstract Strategy"
1480,"Ancient"
1480,"Civilization"
1480,"Economic"
1480,"Medieval"
1480,"Political"
1480,"Wargame"
80296,"Card Game"
80296,"Childrens Game"
80296,"Memory"
193584,"Science Fiction"
6086,"Aviation / Flight"
6086,"Nautical"
6086,"Wargame"
6086,"World War II"
162391,"Exploration"
162391,"Prehistoric"
6668,"Economic"
6668,"Negotiation"
6668,"Religious"
262370,"Action / Dexterity"
262370,"Party Game"
262370,"Real-time"
4049,"Novel-based"
4049,"Science Fiction"
4049,"Wargame"
36973,"Humor"
36973,"Movies / TV / Radio theme"
36973,"Trivia"
5862,"Napoleonic"
5862,"Nautical"
5862,"Wargame"
38870,"Age of Reason"
38870,"American Revolutionary War"
38870,"Wargame"
264797,"Action / Dexterity"
264797,"Real-time"
42057,"Card Game"
42057,"Civilization"
42057,"Print & Play"
226354,"Card Game"
226354,"Real-time"
226354,"Word Game"
13295,"Card Game"
13295,"Electronic"
2743,"Economic"
2743,"Exploration"
2743,"Science Fiction"
2743,"Space Exploration"
2743,"Wargame"
93895,"Exploration"
93895,"Fantasy"
93895,"Miniatures"
173005,"Nautical"
173005,"Racing"
173005,"Sports"
191901,"Card Game"
191901,"Fantasy"
226170,"Card Game"
226170,"Fantasy"
85147,"Aviation / Flight"
85147,"Wargame"
85147,"World War II"
