"id","designer"
14040,"Daniel Landis"
14040,"Lakki Patey"
206508,"Forrest-Pruzan Creative"
10511,"Alex Randolph"
19512,"Dominique Tellier"
101519,"Martin Nedergaard Andersen"
13488,"(Uncredited)"
13879,"Craig Kinzer"
13879,"Dave Long (I)"
11534,"Michael Bennighof"
285970,"Josh McBride"
147892,"Kalle Malmioja"
40388,"13Rentgen"
220980,"Grant Rodiek"
81588,"Néstor Romeral Andrés"
33383,"(Uncredited)"
281257,"Aiollus"
235696,"Kasper Lapp"
260143,"Bas Damoiseaux"
260143,"Bart Latten"
260143,"Vicky Swers"
5174,"S. Braude"
205439,"Néstor Romeral Andrés"
265682,"Thomas Dupont"
165926,"Marc Miquel"
8484,"George T. Henne Jr."
8484,"C. Henry Schulte"
8484,"Andrew Smith"
323882,"Alexander Peshkov"
323882,"Ekaterina Pluzhnikova"
12181,"(Uncredited)"
20112,"Jean Fin"
11855,"David Werden"
217430,"Guillaume GARCIA"
4280,"Howard Thompson"
108459,"Hal Richman"
22299,"Joseph Miranda"
26067,"(Uncredited)"
311192,"Dan Matthews"
58375,"Leif Busse"
58375,"Heinrich Glumpler"
58375,"Peter Inzenhofer"
58375,"Marcel-André Casasola Merkle"
58375,"Henning Poehl"
58375,"Hans-Peter Stoll"
58375,"Michael Straeubig"
39089,"Reiner Knizia"
58339,"(Uncredited)"
258325,"Diego Ibáñez"
68201,"Gerd Breitenbach"
68201,"Markus Hagenauer"
15412,"Michael Adams"
15412,"Andrea Meyer"
15412,"Peter Sarrett"
2012,"Klaus Steputat"
13742,"Mark Brendan"
13742,"John Grant (I)"
273519,"Amabel Holland"
217340,"Rüdiger Koltze"
38826,"Ron Bell"
38826,"Joseph Miranda"
1029,"Karl-Heinz Schmiel"
13363,"Ed Pugh"
13363,"Jon Walker"
20139,"Roberto Fraga"
20139,"Claude Vaselli"
2776,"Jean Carrières"
207905,"Chris Millar"
207905,"Sam Stoddard"
4971,"Allen D. Eldridge"
118688,"Stephen Tavener"
276264,"BakaFire"
3325,"(Uncredited)"
185350,"Akihisa Okui"
154274,"Thomas Weber (II)"
325413,"Nathaniel Gage"
184477,"Ludovic Gimet"
16699,"Peggy Brown"
16699,"Garrett J. Donner"
16699,"Brian S. Spence"
16699,"Michael S. Steer"
17926,"Matthias Etter"
32598,"Bernhard Naegele"
183472,"Wiktor Piskorek"
183472,"Arkadiusz Piskorek"
5459,"Tom Braunlich"
5459,"Jim Winslow"
108862,"Wolfgang Kramer"
155582,"Steven Lykowski"
15009,"(Uncredited)"
196256,"Jordan Bright"
196256,"Alex J. Williams"
183364,"Andrew Looney"
202227,"John Bohrer"
157973,"Nick Sauer"
157973,"Diane Sauer"
94476,"Todd Sanders"
5899,"Bill Fawcett"
4034,"Fred DaMert"
4034,"Dan Gilbert"
8888,"Dean Essig"
8888,"David A. Powell"
342246,"(Uncredited)"
3349,"Stefan Dorra"
4957,"Klaus Teuber"
157581,"(Uncredited)"
11121,"Perry Moore"
37592,"Frédéric Bey"
2762,"Tim Schutz"
251481,"Johan Benvenuto"
329710,"Moritz Dressler"
14474,"Kerry Anderson"
160470,"Chen Po-Chiao"
30456,"P. H. Thorpe"
175924,"Larry Nybo"
175824,"Daniel Braga"
175824,"Thiago Matos"
34890,"Adrian McGrath"
2657,"Henning Poehl"
193681,"ゆお (Yuo)"
284192,"Dan Fish"
284192,"Gavin Jenkins"
99992,"Dan Verssen"
28068,"(Uncredited)"
39279,"Frédéric Bey"
226358,"Franck Régnier"
17239,"Paul Mauer"
17239,"Mike Mitchell"
17239,"Mike Murphy"
140626,"Joseph Miranda"
19036,"Jason L. Blair"
88925,"Angeral Peng"
3198,"Tom Schoeps"
174943,"Oliver Schneider"
277025,"Thomas Filippi"
277025,"Gary Paitre"
269624,"Justin Lee"
1054,"Bob Carlsen"
36333,"John Clowdus"
10424,"(Uncredited)"
3384,"Andy Jones"
128910,"Afong Lee"
3844,"Mike Fitzgerald"
15828,"Haim Shafir"
275703,"David Cicurel"
5031,"Brett Clements"
5031,"Phillip Tanner"
235819,"Edward Chan"
16760,"Mark Jerome"
16760,"Michael Maners"
1355,"Heinz Meister"
149611,"Simon Byron"
6792,"(Uncredited)"
22595,"Rune Klingenberg Hansen"
38991,"Rob Seater"
131163,"(Uncredited)"
217229,"Grzegorz Rejchtman"
32361,"Marcin Tomczyk"
17779,"(Uncredited)"
287678,"Michael Schacht"
25223,"(Uncredited)"
16273,"David Bolt"
16273,"Gary Helmer"
179266,"Jeffrey Neil Bellinger"
34311,"Ty Bomba"
34311,"Joseph Miranda"
40171,"Hyo-Jong You"
18657,"William Hansen"
11179,"Frédéric Bey"
113332,"Giuseppe De Carolis"
224122,"Shi Chen"
226789,"Ross Mortell"
226789,"Adam Starkweather"
6684,"(Uncredited)"
286434,"Chih-Fan Chen"
19909,"The RFCM Team"
8102,"Luc Olivier"
10574,"(Uncredited)"
33692,"(Uncredited)"
182540,"Eris Alar"
182540,"Tish Robertson"
246704,"Joel Johnson"
143841,"Christopher Cummins"
143841,"Callie Cummins"
143841,"Lise Patterson"
143841,"Chris Perello"
99918,"Richard Hutnik"
7102,"Alan Paull"
301576,"Ben Moy"
293547,"François Rouzé"
293547,"Jean-Marc Tribet"
17591,"Rick Bowes"
17591,"Tom Loback"
183478,"Olivier Finet"
264221,"Jerome Badoux"
4903,"(Uncredited)"
12519,"Laurent Manceaux"
12519,"Nicolas Stratigos"
181080,"Bono Light"
9790,"Andreas Bertram"
9790,"Dirk Blech"
9790,"Udo Grebe"
23081,"David Kennerly"
153987,"Frédéric Bey"
172493,"David Schroeder"
161726,"Mark Lewis (II)"
8178,"Hans van Halteren"
57239,"(Uncredited)"
10537,"Monty Stambler"
10537,"Alan Stambler"
168055,"James Pianka"
191893,"Marco Teubner"
335131,"Cédric Barbé"
335131,"Théo Rivière"
12238,"Anthony Vadasz"
235471,"Dave Mazurek"
235471,"Tim Swindle"
9989,"Roberto Fraga"
243940,"Amabel Holland"
17568,"Gösta Knutsson"
41190,"Roberto Fraga"
139177,"Chris Solis"
243080,"(Uncredited)"
166156,"Angelo Nikolaou"
1750,"Tom Jolly"
3205,"Mark Sienholz"
110336,"Jacques Gardeil"
26945,"Michael Taylor (I)"
37097,"Chris DeLeo"
14082,"Frédéric Bey"
137637,"B. Dennis Sustare"
18828,"(Uncredited)"
23293,"Wolfgang Kramer"
9816,"(Uncredited)"
201668,"Brian Tinsman"
201668,"Alexandra Tinsman"
190685,"Tom Greenawalt"
215110,"Allan Chesher"
210411,"Chris Millar"
210411,"Sam Stoddard"
182499,"Richard H. Berg"
182499,"Chris Perello"
312738,"Angel Ballesteros"
312738,"François-Xavier Euzet"
193577,"David Ladyman"
322705,"Pablo Dapena"
13052,"Todd Hester"
13052,"Curtis Taylor"
103573,"Darren J. Gendron"
140995,"Jose Mendez"
4012,"Masahiro Yamazaki"
16617,"Manfred F. Milkuhn"
16617,"John Young"
27073,"Benjamin Chaud"
206446,"Daniel Fehr"
177572,"(Uncredited)"
10188,"(Uncredited)"
290131,"Ta-Te Wu"
93575,"Seth Johnson"
93575,"Jordan Weisman"
342894,"Austin Harrison"
342894,"Max Anderson"
342894,"Zac Dixon"
254029,"Csepi Balázs"
2033,"Henri Sala"
315267,"Martin Ebel"
512,"Sid Sackson"
155912,"Charles Darrow"
17041,"Monte Mattson"
17041,"Dennis A. Spors"
247952,"Joseph Miranda"
138015,"Zvi Shalem"
138015,"Gali Shimoni"
232385,"Jens Merkl"
232385,"Jean-Claude Pellin"
3356,"R. Vance Buck"
33870,"(Uncredited)"
9901,"(Uncredited)"
315671,"Klaus Miltenberger"
13935,"(Uncredited)"
163957,"Austin Braine"
318322,"Maurice Suckling"
318322,"Dorian Richard"
14117,"Robert G. Markham"
64430,"Andy Hopwood"
36687,"Iain McAllister"
147852,"Sebastian Seifferth"
252657,"Taiki Shinzawa (新澤 大樹)"
130520,"Kees Meis"
130520,"Dennis Merkx"
6194,"(Uncredited)"
17836,"John Stallard"
27618,"(Uncredited)"
269487,"(Uncredited)"
273482,"Eric M. Lang"
273482,"Michael Shinall"
246,"Gabriele Ausiello"
246,"Michele Quondam"
302887,"John Clowdus"
2724,"S. Craig Taylor"
7526,"Gerhard H. Kuhlmann"
64570,"J. C. Lawrence"
329607,"Ian Sebastian Bach"
329607,"Mike Fitzgerald"
237384,"Mat Brinkman"
237384,"Charlie Fogel"
237384,"Jochen Hartmann"
237384,"Nate Hayden"
9263,"John Desch"
331401,"Jack Hazell"
331401,"Lottie Hazell"
10543,"Jim Dunnigan"
329939,"Jeffrey Joyce"
329939,"Isaac Vega"
287088,"Sam Armes"
287088,"John Ward"
73233,"Irad B. Hardy"
73233,"Eric R. Harvey"
148117,"Josh Fry"
148117,"Chad Scott"
9320,"Walter Wolf Windisch"
195073,"Michael Feldkötter"
195073,"Max J. Kobbert"
134069,"Alexander Boucharelis"
134069,"Konstantinos Iovis"
134069,"Lefteris Iroglidis"
18600,"Prof. Charles Sidman"
28253,"Wes Erni"
28253,"Ben Madison"
222913,"Gregory Detrez"
146841,"Dominique Ehrhard"
27007,"Mark Woloshen"
202674,"ふじわら先生 (Fujiwara Teacher)"
175313,"Przemek Dmytruszynski"
260524,"Max Salamonowicz"
260524,"Pawel Bloski Suski"
11763,"Michael Scott Smith"
35654,"Shane Lacy Hensley"
10842,"Anja Wrede"
331126,"Anika Richter"
331126,"Sebastian Richter"
18205,"Sam A. Mustafa"
228503,"Jeremie Kletzkine"
11737,"Karl Scherer"
11737,"Track Design"
194974,"Alexandre Droit"
3892,"Keith A. Johannsen"
75292,"Paul Rohrbaugh"
8355,"Dirk Blennemann"
8355,"Perry Moore"
195696,"Ken Erickson"
24325,"John Prados"
236713,"Rusty Lumpkin"
8477,"(Uncredited)"
274635,"Takeshi Matsushita"
274635,"Tatsuya Iwakura"
286658,"Holger Schmidt"
193031,"Kane M. Click"
30852,"Craig Van Ness"
171494,"Michael Kiesling"
171494,"Wolfgang Kramer"
151892,"Richard H. Berg"
273009,"Chris Fawcett"
9133,"Ty Bomba"
66245,"Mikko Koivusalo"
37392,"Chris Taylor (I)"
5638,"Phil Orbanes Sr."
168082,"Ariel Mennucci"
168082,"Sebastián Real"
20834,"Torsten Marold"
71899,"(Uncredited)"
144412,"John Parmalee"
8966,"Keith Poulter"
252962,"Andy Geremia"
103687,"Pierluca Zizzi"
174057,"Reiner Knizia"
18870,"Bruce Alsip"
160658,"Joseph Limbaugh"
2765,"Andy Merritt"
6965,"(Uncredited)"
32444,"Reiner Knizia"
174218,"Doug Levandowski"
7631,"(Uncredited)"
3805,"Garrett J. Donner"
3805,"Michael S. Steer"
2845,"Steve Jackson (I)"
1427,"Greg Turner"
7921,"Jim Deacove"
171258,"Patrick Dillon"
171258,"Adam Whitney"
67364,"Theodore R. Duncan"
19442,"K. H. Speer"
19442,"A. F. Speer"
245644,"Marco Ruskowski"
245644,"Marcel Süßelbeck"
3335,"Rudi Hoffmann"
332782,"Friedemann Findeisen"
163724,"Charles Darrow"
224416,"Chris J Davis"
205496,"Beta Ma (馬國書)"
205496,"Chih-Fan Chen"
244164,"Emmanuel Manuro"
192311,"Jeff Tidball"
268248,"Jim Bambra"
268248,"Rick Priestley"
289494,"Matthieu Podevin"
19381,"Dane Fuller"
3849,"(Uncredited)"
34310,"Joseph Miranda"
156567,"(Uncredited)"
819,"Volker Tietze"
175735,"Masahiro Kakinokihara"
175735,"Trůlie Okamocĕk"
6675,"Martine Redman"
29879,"Richard H. Berg"
5295,"Charles S. Roberts"
187673,"Rovalde Banchieri"
187673,"Fabiano Saccol"
287580,"Stéphane Brachet"
4650,"(Uncredited)"
177633,"Francesco Marcantonini"
219208,"Kedric Winks"
235254,"Patrick Piriou"
10038,"Chris Perello"
177807,"Reiner Knizia"
26729,"(Uncredited)"
92838,"David Kalmes"
92838,"Daniel Quodbach"
232358,"Erwin"
232358,"Fenix"
232358,"Tyfon"
6990,"Mattias Falck"
6990,"Olle Johansson"
160871,"Mike Wylie"
160871,"Grant Wylie"
169465,"Michel Fischman"
199026,"Marco Mingozzi"
8972,"A. Robert Moog"
116849,"Jean-Baptiste Fremaux"
116849,"Thomas Luzurier"
116849,"Paul-Adrien Tournier"
73230,"Eric R. Harvey"
5084,"Jeffrey Breslow"
5084,"Michael Ferris"
5084,"Paul Wise"
170609,"Leo Borg"
170609,"Markus Takanen"
31846,"Ben Madison"
176663,"Jeff Siadek"
97248,"Matthew Sprange"
34590,"Adam Kałuża"
126749,"Michael Palm"
126749,"Lukas Zach"
137685,"Adam Taylor"
36250,"(Uncredited)"
230246,"Walter Nuccio"
8364,"Andy Bagley"
8364,"Perry Moore"
47484,"Mike Atkinson"
197073,"Brian Heasley"
197073,"Allison Markello"
197073,"Todd Markello"
339466,"Eric M. Lang"
41428,"(Uncredited)"
31021,"(Uncredited)"
5137,"Darwin Bromley"
5137,"Laird A. Brownlee"
12924,"Lou Coatney"
34974,"(Uncredited)"
286236,"Chris Darsaklis"
286236,"Bruno Faidutti"
76994,"Frank Chadwick"
280378,"Andrew Looney"
174491,"Will Meadows"
174491,"Ryan Pilz"
166991,"David A. Lupo"
20732,"(Uncredited)"
4810,"(Uncredited)"
87280,"Priit Isok"
87280,"Asko Künnap"
4248,"Mike Joslyn"
180340,"Martin Schlegel"
252165,"(Uncredited)"
257205,"Dennis Kirps"
257205,"Christian Kruchten"
170980,"Ronald Hofstätter"
170980,"Fred Horn"
294529,"Damiano Spagnolo"
294529,"Leonardo Zonta"
2408,"(Uncredited)"
335541,"Fabien Riffaud"
335541,"Juan Rodriguez"
242024,"Daryl Andrews"
242024,"Jonathan Gilmour"
2497,"Mark Sienholz"
190115,"Don Riddle"
130304,"Richard Clarke"
27675,"(Uncredited)"
131499,"Markus Nikisch"
131499,"Imke Storch"
305865,"Sam Cristall"
305865,"Tyler Holman"
231316,"Emanuele Briano"
8279,"Anthony Gill"
131684,"Jong-Ho Kim"
131684,"Hyo-Jong You"
128072,"Daniele Ferri"
2782,"(Uncredited)"
4410,"Carol Wiseley"
201842,"Dave Yearick"
8740,"Albert A. Nofi"
150623,"Andrew Platt"
176478,"Arnauld Della Siega"
16608,"(Uncredited)"
237213,"Scott Frisco"
237213,"Steven Strumpf"
237213,"Trio Kreativ"
21716,"Frédéric Bey"
18584,"Matteo Panara"
18584,"Mario Sacchi"
3376,"Bill Fawcett"
3376,"James D. Griffin"
263175,"Chris James (I)"
123386,"Klaus Teuber"
162070,"Luis Valleaguado"
914,"Dan Verssen"
236861,"Paul D. Allen"
144735,"Daniel Hinkle"
34065,"(Uncredited)"
10582,"(Uncredited)"
208377,"Frédérick Condette"
20587,"Ed Teixeira"
235942,"Tuomas Anttonen"
228419,"Ally Steven Severi"
2209,"Tom Dalgliesh"
2209,"Lance Gutteridge"
209053,"Robert Fowler"
17754,"(Uncredited)"
6386,"Wolfgang Kramer"
236480,"Andrea Boennen"
72560,"(Uncredited)"
10584,"Dan Mings"
11433,"Jack Radey"
137354,"Zoran Dobrijevic"
162915,"Odd Hackwelder"
14360,"(Uncredited)"
213787,"Josh Derksen"
213787,"Thomas M. Gofton"
213787,"Cameron Parkinson"
213787,"Taylor Smith"
197538,"Blaise Sewell"
11997,"Ea Ea"
342703,"Jakub Muřín"
342703,"Jindřich Pavlásek"
342703,"Petr Vojtěch"
163908,"Gabriel Gomez"
9488,"(Uncredited)"
122873,"Marie-Pierre Gagné"
122873,"Christian Lemay"
29018,"Reiner Knizia"
15991,"(Uncredited)"
96564,"Russ Price"
282421,"Vincent Goyat"
8724,"Frank Chadwick"
248927,"Andrew Brown"
248927,"Matthew Danner"
248927,"Ian Duke"
248927,"Chris Millar"
248927,"Adam Prosak"
280730,"Mads L. Brynnum"
160950,"Dennis Bennett"
261112,"Alejandro Muñoz Avilés"
24042,"(Uncredited)"
15497,"(Uncredited)"
34713,"Michael Rinella"
209644,"Yasushi Nakaguro"
12520,"Nicolas Stratigos"
219374,"David Parlett"
21807,"Reinhard Staupe"
138064,"Walter Sharrow"
5165,"Robert Abbott"
5165,"Alex Randolph"
5863,"Jim Dunnigan"
59226,"(Uncredited)"
5934,"Ty Bomba"
5934,"Robert G. Markham"
2320,"David Drakes"
2320,"Jarvis"
2320,"Walsh & Gluck"
285165,"Alex Cutler"
237572,"The Dusty Tophat"
26204,"Alex Randolph"
34218,"Steve Finn"
5530,"Tom Schoeps"
210428,"Frédéric Bey"
145275,"Jason Glover"
9474,"(Uncredited)"
300008,"David Wexler"
30164,"Kelly Bonilla"
30164,"Mike Elliott"
30164,"Ethan Pasternack"
63379,"Brian David-Marshall"
63379,"Keith Tralins"
63379,"Matthew Wang"
194033,"Stefanie Schütz"
2341,"(Uncredited)"
217268,"Jaroslaw Bilinski"
6630,"(Uncredited)"
253564,"Mike Elliott"
253564,"Eric M. Lang"
208360,"Erik Fox-Jackson"
1079,"Zoltán Aczél"
41529,"Mateusz Pitulski"
330950,"Jeffrey CCH"
110962,"Joseph Murray"
12111,"(Uncredited)"
24443,"(Uncredited)"
28699,"Wojciech Borowy"
28699,"Piotr Strzelczyk"
1820,"Mark Rein•Hagen"
137156,"Jeremiah Lee"
316760,"Miguel Suárez Olivares"
196234,"Jan Willem van Dijk"
4738,"(Uncredited)"
244913,"Dirk Baumann"
15430,"Éric Simon (I)"
879,"Peter Eggert"
201971,"Carla Kopp"
201971,"Nick Kopp"
2577,"Gary Cowley"
2577,"Roy Cowley"
2577,"Wayne Hurley"
14021,"Eugen Wyss"
172414,"John Poniske"
285699,"Jonathan Lee"
128001,"Peter Schackert"
51367,"Guillaume Blossier"
13072,"Creigh Davies"
188930,"Joël Gagnon"
40938,"Michael Lachtanski"
35371,"(Uncredited)"
226356,"Bryan Takenaka"
17967,"Jim Dunnigan"
198086,"Danny Zondervan"
64611,"(Uncredited)"
301662,"Matt Hyra"
301662,"Cory Jones"
33625,"(Uncredited)"
57183,"(Uncredited)"
150530,"Nobutake Dogen"
150530,"Nao Shimamura"
9111,"Joseph Miranda"
3915,"Charles Phillips"
168220,"Etienne Daniault"
168220,"Florian Sirieix"
40092,"Petr Král"
103640,"Günter Kralicek"
630,"(Uncredited)"
7683,"Tom Schoeps"
13091,"Joe Alread"
13091,"Tim Ellington"
13091,"Mike Reynolds"
13091,"Kendrick Summers"
290872,"David Meyler"
290872,"Michael Rinella"
17195,"Doug Speer"
106969,"Miguel Marqués"
7868,"Claus-Peter Bickel"
163263,"Lewis Pulsipher"
303635,"Stefano Negro"
303635,"Michael Schacht"
39087,"(Uncredited)"
171411,"Henri Kermarrec"
30896,"Michael Benkendorf"
32794,"(Uncredited)"
285902,"Matt Wilson (I)"
341510,"Mathias Spaan"
294810,"Alexander Wrede"
11551,"Sylvie Barc"
255744,"Projekt Team III"
342636,"Eric Chen (I)"
8723,"Frank Chadwick"
199611,"Frank Warneke"
199611,"Robert Witter"
157528,"Frédéric Bey"
11552,"Joseph Miranda"
349805,"Sean Cooke"
349805,"Mike Wylie"
349805,"Grant Wylie"
242649,"Vicente (Vince) Martin"
269504,"Aaron Dack"
269504,"Omar Hafez"
147824,"Rainer Knöbel"
209737,"Shanon Lyon"
209737,"Marisa Pena"
4010,"John Prados"
105434,"Paul Sellers"
301614,"Lana Inagaki"
301614,"らな＆パパ (Lana&Papa)"
13031,"(Uncredited)"
29419,"Garrett J. Donner"
29419,"Wendy L. Harris"
29419,"Brian S. Spence"
29419,"Michael S. Steer"
218574,"Thierry Denoual"
3402,"Wagstaff & Roy Creative Consultants"
13745,"Jorge Yañez"
250870,"Lin Chen Yu"
33541,"Frédéric Bey"
180339,"Matt Graff"
4426,"Gavin Thorpe"
18732,"(Uncredited)"
171540,"Christoph Puhl"
171540,"Arno Steinwender"
12269,"Rick Britton"
210098,"Aza Chen"
258440,"Arno Steinwender"
16169,"Peter Bertram"
291951,"Wilhelm Su"
307191,"Marco Arnaudo"
160868,"Amit Ghadge"
160868,"Sam Oplinger"
323068,"David Bella"
323068,"Andreu Sierro"
182400,"Wade Welsh"
6448,"Larry Zacher"
76352,"(Uncredited)"
310885,"Ehsan Nazarzadeh"
107834,"Rob Herman"
332229,"Thomas Cauët"
332229,"Vincent Goyat"
9350,"Michael Schacht"
19513,"Kamil Bachmiński"
19513,"Marek Mydel"
19513,"Michał Stachyra"
19513,"Piotr Stankiewicz"
19513,"Maciej Zasowski"
28176,"David Mair"
9083,"Ted Raicer"
14299,"Théophile Monnier"
14299,"Nicolas Pilartz"
26386,"Norson Botrel"
26386,"Marcelo Del Debbio"
26386,"Luka-Chan"
202566,"Shin Hyung Kyu"
153478,"Thierry Chapeau"
219661,"Eduardo Guerra"
331666,"Mark Steere"
19904,"Bryan Aldrich"
136215,"R. Brent Ward"
12202,"Gary Graber"
10570,"John Schettler"
228742,"Zach White"
247714,"Antonin Boccara"
116736,"Joseph Miranda"
32685,"James H. Fullmer"
14567,"(Uncredited)"
74312,"Joseph Miranda"
16875,"Dove Byrne"
16875,"Jason Conkey"
1994,"Vernon Paul Rood"
6880,"Karsten Adlung"
166371,"Albert Caynes"
194438,"Martin Nedergaard Andersen"
225979,"Richard Wolfrik Galland"
261491,"Roland Preuß"
93493,"Will Sorrell"
273349,"Jay Cormier"
187769,"Hisashi Hayashi"
306311,"Steven Aramini"
15112,"Peter Adolph"
1688,"Bruce Whitefield"
67421,"George Gerney"
205542,"Wei-Min Ling"
9846,"Frédéric Bey"
270958,"Robert J. Hudecek"
136092,"Inka Brand"
136092,"Markus Brand"
217320,"Haim Shafir"
302269,"David Carl"
302269,"Alex Hall"
302269,"Steve Margetson"
2547,"(Uncredited)"
288430,"Guido Albini"
265832,"David Williams (III)"
290506,"Tony Mullen"
12436,"Matt Mayfield"
14275,"Richard de Rijk"
4627,"Thomas Zarbock"
17576,"Guido Lap"
16003,"Anye Mercy"
240844,"Thomas Jones"
240844,"Brian Lewis"
240844,"David McGregor"
240844,"Marissa Misura"
130674,"Chris Perello"
6412,"(Uncredited)"
6245,"(Uncredited)"
50444,"(Uncredited)"
3826,"Jorge Gomez Arrausi"
85076,"Richard H. Berg"
6228,"Steve Weiss"
260037,"Matthew Hocker"
77200,"Robert M. Carroll"
236533,"Adrián Novell"
203884,"Iori Tsukinami (月並いおり)"
145764,"Richard T. Broadwater"
335467,"Tsutomu Dejima (出嶋 勉)"
313121,"Paul T. Haskell Jr."
313121,"William Henry Storey"
110511,"Martin Wallace"
21447,"Ivor M. Janci"
37224,"Pepe Pineda"
12479,"Andrew McNeil"
151005,"Josh Levitan"
11510,"Anthony F. Buccini"
11510,"David Werden"
100374,"Franklin Lautert"
160273,"Mark Basker"
100015,"Andy Hopwood"
18163,"(Uncredited)"
231126,"Jog Kung"
16746,"Julie Archer"
16746,"Karl Archer"
305564,"Jason Lautenschleger"
305564,"Barry McLaughlin"
201139,"Jason Anarchy"
326767,"Francisco Arjones"
326767,"Gutier Lusquiños Rodríguez"
326767,"Carlos Torres"
6625,"Stephen Newberg"
7541,"Daniel Scott Palter"
7541,"Helena Rubinstein"
169720,"Olivier Revenu"
582,"Gerhard H. Kuhlmann"
582,"Hartmut Witt"
31820,"Shinsuke Yamagami"
19763,"Amanda Birkinshaw"
243530,"Reiner Knizia"
113518,"Mark Fuchs"
113456,"PK Torretto"
2933,"Brian Blume"
159227,"Christiane Hüpper"
1019,"Serge Laget"
1019,"Alain Munoz"
30281,"(Uncredited)"
149459,"Tomoki Motohashi"
148211,"Ramses Bosque"
118699,"Carmen Kleinert"
6109,"Marco Donadoni"
267732,"Zuzia Kozerska-Girard"
142981,"Brian Train"
257199,"Jordan Draper"
313352,"Thomas Vuarchex"
313352,"Pierrick Yakovenko"
80719,"(Uncredited)"
121813,"Russ Rupe"
153916,"Jeff Billings"
27322,"(Uncredited)"
207335,"Johan Beyens"
285250,"Andrew Backhouse"
4740,"Michael Scott Smith"
187704,"Pál Márton Molnár"
187704,"Adrián Szél"
181083,"Alex Tseng"
138746,"Forrest-Pruzan Creative"
10590,"William L. Banks"
10590,"Paul Cooper"
5618,"Terry Appleby"
129038,"Wojciech Chroboczynski"
129038,"Jan Cieslicki"
129038,"Łukasz Perzanowski"
17298,"Andrew Plotkin"
40653,"Garrett J. Donner"
40653,"Brian S. Spence"
40653,"Michael S. Steer"
90974,"Heinz Meister"
21269,"Spud Alford"
2832,"Sara Finch"
2832,"Leslie Scott"
313539,"Funko Games"
40803,"Lance McMillan"
10462,"(Uncredited)"
295374,"Chris Handy (I)"
85992,"Daniele P. Correale"
16455,"Frédéric Bey"
15432,"Jean-Philippe Imbach"
15432,"Nicolas Stratigos"
4560,"(Uncredited)"
1415,"R. Hunter Gough"
217977,"Tom Norfolk"
63497,"(Uncredited)"
285028,"Sean Fletcher"
285028,"Dan Rowen"
285028,"Elisa Teague"
235470,"Diego de Moraes"
25526,"(Uncredited)"
181795,"Andrew (Andhedrew) Miller"
7799,"Peter Perla"
17909,"Rudolf Ross"
162974,"Chip Beauvais"
9204,"John Desch"
6678,"Rick Gillepsie"
6678,"Henry Rolling"
223811,"Dave Killingsworth"
191478,"Joe Wetherell"
9272,"Thomas Kotulla"
248956,"Patrick Rauland"
176826,"Tony Gullotti"
176826,"Joshua Sprung"
250291,"Grant Wylie"
250291,"Mike Wylie"
9863,"Stéphane Martin"
9863,"Théophile Monnier"
9863,"Nicolas Stratigos"
220137,"Chris Strecker"
5936,"(Uncredited)"
10354,"(Uncredited)"
298261,"Alessio Calabresi"
298261,"Roberto Grasso"
8560,"Jacques Zeimet"
7920,"Jim Deacove"
216330,"Pierrot"
16829,"Javier Romero"
7680,"Frank Wayne"
30838,"Michel Pinon"
178229,"Juan Serrano"
178229,"Buster Lehn"
165999,"Miriam Koser"
230619,"Carlos Martinez"
190572,"Waldek Gumienny"
12496,"Joseph Miranda"
242553,"Kristin Mückel"
199007,"Matt Hyra"
199007,"Mataio Wilson"
7071,"Christopher Palmer"
7071,"John R. Buck Surdu"
254498,"James Ernest"
254498,"Phil Foglio"
265634,"Dan Machado"
265634,"Luis Machado"
8330,"Mark Herman"
42227,"Kris Burm"
73251,"Chris Perello"
84454,"Reiner Knizia"
228420,"Luke Peterschmidt"
301099,"Wolfgang Dirscherl"
301099,"Julien Gupta"
273005,"Rory OConnor"
2609,"Hartmut Kommerell"
234166,"Angela Dickens"
201458,"Sam Ballard"
201458,"James Knight"
201458,"Ed Saperia"
6907,"François Nedelec"
6907,"Duccio Vitale"
202776,"Kedric Winks"
167718,"Ramsés Sohn"
219666,"Juan Pablo Alzate-Granados"
219666,"Maikol Homero Bello"
151334,"Bill Paterno"
331056,"Jeffrey D. Allers"
162680,"William L. Banks"
342542,"Ralf zur Linde"
253705,"Roberto Vaccher"
253705,"Alessandro Smaniotto"
253705,"Edoardo Vergani"
253705,"Giulio Vezzani"
244911,"Maureen Hiron"
116402,"Néstor Romeral Andrés"
116402,"Elena Romeral Porquet"
350992,"Miguel Suárez Olivares"
992,"Martin Davison"
62374,"Arthur Scholten"
34296,"Christoph Cantzler"
34296,"Torsten Marold"
314009,"Annick Lobet"
19725,"(Uncredited)"
27678,"James Kyle"
27678,"Chris Young"
10348,"James C. Gordon"
12218,"Brent Nosworthy"
12218,"David Werden"
14765,"(Uncredited)"
37854,"Amanda Birkinshaw"
37854,"Katharine Chapman"
11925,"M. Koenen"
271942,"Marco Caloi"
154728,"Filip Miłuński"
9759,"(Uncredited)"
191032,"Norman Smith"
67041,"Brad Ross"
67041,"Jim Winslow"
63710,"Aydagul Cubukcuoglu"
63710,"Erhan Cubukcuoglu"
20057,"Satoshi Nakamura"
130626,"Reiner Knizia"
104813,"Kristin Mückel"
125416,"Brian Train"
341496,"Matthieu Podevin"
28296,"Eva Berg"
28296,"Sigmund Falch"
19498,"(Uncredited)"
